split_id,group_strategy,feature,pearson_r_train_only,spearman_r_train_only,train_mean,train_sd,screening_used_test_group,external_test_used
a_site_logo_Cs_rich,a_site_logo,Sn,-0.43456166929176887,-0.6245399852161219,0.13105263157894737,0.2760310693246535,False,False
a_site_logo_Cs_rich,a_site_logo,Br,0.6457016186939337,0.7180261634858447,0.19753263157894738,0.2430198557818715,False,False
a_site_logo_Cs_rich,a_site_logo,Cl,0.6872169375851841,0.342087504697037,0.019187368421052634,0.11277011009306481,False,False
a_site_logo_Cs_rich,a_site_logo,I,-0.8495650790764386,-0.7496085604319253,0.78328,0.2759245286038051,False,False
a_site_logo_FA_rich,a_site_logo,FA,-0.08086881009538967,-0.05746882198217664,0.07735874439461882,0.14546655757042345,False,False
a_site_logo_FA_rich,a_site_logo,MA,-0.12380858634301917,-0.08867039936734665,0.7583587443946187,0.34594657518886185,False,False
a_site_logo_FA_rich,a_site_logo,Cs,0.16003513504003575,0.07114906090749759,0.16428251121076234,0.3411429860703819,False,False
a_site_logo_FA_rich,a_site_logo,Pb,0.3586835745724229,0.53622332673147,0.8308520179372196,0.3122977768510205,False,False
a_site_logo_FA_rich,a_site_logo,Sn,-0.3586835745724229,-0.53622332673147,0.16914798206278026,0.3122977768510205,False,False
a_site_logo_FA_rich,a_site_logo,Br,0.5413733225555345,0.673420762854867,0.24528699551569505,0.29547942133713,False,False
a_site_logo_FA_rich,a_site_logo,Cl,0.7387024788877443,0.4835928725645136,0.050062780269058284,0.18221580514457994,False,False
a_site_logo_FA_rich,a_site_logo,I,-0.8355913827881348,-0.7742534554130452,0.7046502242152466,0.35252630543652236,False,False
a_site_logo_MA_rich,a_site_logo,FA,-0.2551703286526568,-0.12446795485044149,0.7197940251572327,0.2610116043363935,False,False
a_site_logo_MA_rich,a_site_logo,MA,-0.1973844584934181,-0.11737216174243038,0.1056933962264151,0.11672972714418042,False,False
a_site_logo_MA_rich,a_site_logo,Cs,0.31493893002025636,0.21172681928311624,0.17451257861635222,0.28463629706669674,False,False
a_site_logo_MA_rich,a_site_logo,Pb,0.37728742958190864,0.604945735050269,0.8593396226415094,0.3018865044676027,False,False
a_site_logo_MA_rich,a_site_logo,Sn,-0.37728742958190864,-0.604945735050269,0.14066037735849057,0.3018865044676027,False,False
a_site_logo_MA_rich,a_site_logo,Br,0.7056891590486631,0.7180036141567775,0.19143396226415096,0.22812027178943486,False,False
