cv_rank,model_id,k,terms,pareto_front,cv_rmse,cv_sd,cv_pooled,fold1,fold2,fold3,fold4,fold5,train_rmse,test_rmse,test_r2,cl_rich_rmse,ma_rich_rmse,Sn,Br,Cl,Sn^2,Br^2,Cl^2,SnBr,SnCl,BrCl,formula
299,152,4,"Sn, Cl, Sn², Cl²",No,0.1688635422810702,0.011585372838265526,0.1691847052223895,0.15908221379077978,0.16109164939966591,0.1876873479661648,0.1646460792397973,0.17181042100894317,0.16782567617279834,0.170358758551136,0.8147219784808932,0.1361508221025385,0.17716243185171546,1,0,1,1,0,1,0,0,0,Eg = 1.68240 - 1.27413*Sn + 2.91562*Cl + 0.98912*Sn² - 1.61794*Cl²
300,297,5,"Sn, Cl, Sn², Cl², BrCl",No,0.16909908600006082,0.0112051596893616,0.16939890636017174,0.16064670923304852,0.1604094780968631,0.18731555648256112,0.1651815029177411,0.1719421832700902,0.16750310468291713,0.1711024083805549,0.813100897262557,0.13696379499316147,0.17786230455101507,1,0,1,1,0,1,0,0,1,Eg = 1.68260 - 1.26426*Sn + 6.97611*Cl + 0.97035*Sn² - 5.67027*Cl² - 4.11299*BrCl
301,155,4,"Sn, Cl, Sn², BrCl",No,0.16923494927178698,0.01125656285954854,0.16953908270514884,0.16071067856863322,0.16123555958668281,0.18778394697271258,0.16475305217348732,0.17169150905741887,0.16812935151650987,0.17008154935703912,0.815324459787143,0.13627760233978636,0.17696983962556023,1,0,1,1,0,0,0,0,1,Eg = 1.68247 - 1.27890*Sn + 1.30209*Cl + 0.99753*Sn² + 1.59879*BrCl
302,172,4,"Sn, Sn², Cl², BrCl",No,0.16964270660160274,0.010968681997433668,0.1699328772373484,0.1625341316768765,0.161466389626893,0.18793543068498744,0.164623348809238,0.17165423221001871,0.16844826275111635,0.16984750296276357,0.8158323679697722,0.13615821540659928,0.17676064512852263,1,0,0,1,0,1,0,0,1,Eg = 1.68248 - 1.28255*Sn + 1.00415*Sn² + 1.29684*Cl² + 2.91461*BrCl
303,153,4,"Sn, Cl, Sn², SnBr",No,0.17092365385010203,0.008455015118171727,0.1710801754815052,0.1626153054375098,0.16287899796991562,0.18151495193287645,0.17722720740321718,0.17038180650699108,0.16992523232610393,0.17008472545416956,0.8153175624730941,0.2817889789012176,0.18173501206570308,1,0,1,1,0,0,1,0,0,Eg = 1.68761 - 1.32491*Sn + 1.57330*Cl + 0.94009*Sn² + 0.61662*SnBr
304,298,5,"Sn, Cl, Sn², SnBr, SnCl",No,0.17344843597306464,0.008071124923785589,0.17359272733869807,0.17770135416028948,0.15958460723953996,0.17974424734970107,0.17671019684995595,0.17350177426583674,0.16885960195924288,0.16883192886049617,0.8180281812703903,0.2702422283894087,0.18014127985710637,1,0,1,1,0,0,1,1,0,Eg = 1.68600 - 1.34586*Sn + 1.63827*Cl + 0.97915*Sn² + 0.64437*SnBr - 0.39542*SnCl
305,296,5,"Sn, Cl, Sn², Cl², SnCl",No,0.17384250513551897,0.011401429862753719,0.17416325751395897,0.18404588938472524,0.16145928781153732,0.18704483570531538,0.16462531303690298,0.17203719973911394,0.16739653797211002,0.16941888392489798,0.8167607083939947,0.13728556392518879,0.17638556832129323,1,0,1,1,0,1,0,1,0,Eg = 1.68150 - 1.28750*Sn + 2.93385*Cl + 1.01703*Sn² - 1.58995*Cl² - 0.24911*SnCl
306,425,6,"Sn, Cl, Sn², Cl², SnCl, BrCl",No,0.17403468399703986,0.011970043484157943,0.17438506769690199,0.18598686754148291,0.1602064810373348,0.18658128047268682,0.16518469882615744,0.17221409210753752,0.16700110805282345,0.17008658803199345,0.8153135175796429,0.13779334337155838,0.17702306808537627,1,0,1,1,0,1,0,1,1,Eg = 1.68165 - 1.27769*Sn + 7.44232*Cl + 0.99856*Sn² - 6.08545*Cl² - 0.27018*SnCl - 4.56520*BrCl
307,300,5,"Sn, Cl, Sn², SnCl, BrCl",No,0.17437755188891998,0.011819457828135151,0.17472151519391643,0.18616889118007138,0.1617949205005162,0.18716286065114152,0.16477168636587985,0.17198940074699104,0.16771956437374846,0.16917836083040053,0.8172806267776821,0.1373547588524098,0.17623227815021072,1,0,1,1,0,0,0,1,1,Eg = 1.68160 - 1.29197*Sn + 1.34788*Cl + 1.02477*Sn² - 0.24378*SnCl + 1.56812*BrCl
308,319,5,"Sn, Sn², Cl², SnCl, BrCl",No,0.17486609870795974,0.012278866329511945,0.17523682844741958,0.18814660917446793,0.16233314640553564,0.18734689247658792,0.16462077132894232,0.17188307415426507,0.16807060680976715,0.16897455857310398,0.8177205907377251,0.13705103941761257,0.17604380010052642,1,0,0,1,0,1,0,1,1,Eg = 1.68165 - 1.29524*Sn + 1.03054*Sn² + 1.34052*Cl² - 0.23406*SnCl + 2.92971*BrCl
309,53,3,"Sn, Cl, Sn²",No,0.17516835588321542,0.010553095196816038,0.1754161869255283,0.17045513364710843,0.16124720178461602,0.19005134686687564,0.17772169559172443,0.17636640152575261,0.17446036231793693,0.18403107045823935,0.7837892536778459,0.27888097248459515,0.19311288053605033,1,0,1,1,0,0,0,0,0,Eg = 1.68817 - 1.30956*Sn + 1.58469*Cl + 1.03105*Sn²
310,423,6,"Sn, Cl, Sn², Cl², SnBr, SnCl",No,0.1752558237970915,0.017068125617117468,0.1759560836674425,0.20255458030021703,0.16040101036107465,0.18099576984244967,0.16541482408263095,0.16691293439908522,0.16417968852955794,0.1540299148442872,0.8485374996409897,0.14149871137853573,0.16459046283099577,1,0,1,1,0,1,1,1,0,Eg = 1.68151 - 1.30909*Sn + 2.75522*Cl + 0.95383*Sn² - 1.36966*Cl² + 0.52176*SnBr - 0.32292*SnCl
311,491,7,"Sn, Cl, Sn², Cl², SnBr, SnCl, BrCl",No,0.1754886681674182,0.01720751121994081,0.17619919916055898,0.20315636872492998,0.16066873905575027,0.18096906641083343,0.16552892336495797,0.16712024328061945,0.16416768745128532,0.1541058055859049,0.8483882113265246,0.14179816260310946,0.1647246360079245,1,0,1,1,0,1,1,1,1,Eg = 1.68154 - 1.30692*Sn + 3.57284*Cl + 0.95167*Sn² - 2.18571*Cl² + 0.51200*SnBr - 0.32534*SnCl - 0.82452*BrCl
312,426,6,"Sn, Cl, Sn², SnBr, SnCl, BrCl",No,0.17552175290111985,0.017235834787996125,0.17623528603237557,0.20321087319333025,0.16098224279775092,0.18119658810267353,0.16546624175540287,0.16675281865644148,0.16425315365255305,0.15397882477134653,0.8486379599555318,0.1415473129148005,0.16444649503386738,1,0,1,1,0,0,1,1,1,Eg = 1.68152 - 1.31312*Sn + 1.38581*Cl + 0.95769*Sn² + 0.53933*SnBr - 0.31971*SnCl + 1.36826*BrCl
313,154,4,"Sn, Cl, Sn², SnCl",No,0.17568473195708129,0.011119340797781058,0.17595684307353832,0.1729049137289344,0.1591369002865273,0.18973737473508256,0.17742467838208,0.1792197926527821,0.17379397481821074,0.18173395021895888,0.789153156111394,0.2699122213445618,0.19110861987477035,1,0,1,1,0,0,0,1,0,Eg = 1.68690 - 1.32574*Sn + 1.63696*Cl + 1.06550*Sn² - 0.31565*SnCl
314,436,6,"Sn, Sn², Cl², SnBr, SnCl, BrCl",No,0.17579082683014732,0.017534283667731188,0.17652845540807952,0.20407260209784456,0.16150927702064255,0.18145179968594252,0.16538796704068986,0.16653248830561707,0.1643955319285615,0.15394502336849136,0.8487044065950756,0.1412005055207348,0.1642924420457847,1,0,0,1,0,1,1,1,1,Eg = 1.68153 - 1.31708*Sn + 0.96154*Sn² + 1.38262*Cl² + 0.55624*SnBr - 0.31439*SnCl + 2.76007*BrCl
315,160,4,"Sn, Cl, Cl², SnBr",No,0.17741136974098176,0.008414714223955932,0.17756375835670368,0.16695270187164965,0.1724461396952561,0.18884287286604592,0.18170360144511602,0.1771115328268411,0.17608509176910858,0.1727184666055765,0.8095537091819462,0.1414230042610625,0.18296318707950632,1,0,1,0,0,1,1,0,0,Eg = 1.66584 - 0.52163*Sn + 2.84698*Cl - 1.48232*Cl² + 0.63801*SnBr
316,308,5,"Sn, Cl, Cl², SnBr, BrCl",No,0.17759993061057877,0.008055954591312944,0.177738359162132,0.16791472396954127,0.17216897721192945,0.1884925355639064,0.1818006173856631,0.17762279892185365,0.17598102471360436,0.17337836857407726,0.8080956605049778,0.14217900786768908,0.18366754050277737,1,0,1,0,0,1,1,0,1,Eg = 1.66608 - 0.52069*Sn + 5.32656*Cl - 3.95888*Cl² + 0.60668*SnBr - 2.50170*BrCl
317,164,4,"Sn, Cl, SnBr, BrCl",No,0.1776916437428167,0.008221031032412705,0.17783769619966522,0.16794475956949623,0.1726060972454583,0.18914841416287792,0.18188164703927712,0.17687730069697388,0.176244949171643,0.17241083299525833,0.8102315232582576,0.14181915036759057,0.1826446785307339,1,0,1,0,0,0,1,0,1,Eg = 1.66579 - 0.52254*Sn + 1.36782*Cl + 0.65888*SnBr + 1.46907*BrCl
318,183,4,"Sn, Cl², SnBr, BrCl",No,0.17800990498892,0.007957354078463054,0.17814774306405837,0.16922691900518447,0.17278860152553643,0.18950197983306774,0.18187864388936006,0.17665338069145134,0.17645827776232437,0.1721548539845066,0.8107946048821404,0.14153143179813674,0.1823335358316579,1,0,0,0,0,1,1,0,1,Eg = 1.66571 - 0.52312*Sn + 1.36483*Cl² + 0.67658*SnBr + 2.84471*BrCl
319,144,4,"Sn, Br, Br², BrCl",No,0.17904121379057128,0.029796960055814937,0.1809468889550343,0.1799068349332243,0.18775221224796498,0.13457573813164603,0.17540235630682555,0.21756892733319555,0.17892125017732605,0.18629862548251122,0.7784283087688101,0.5505303093550157,0.1981457555975659,1,1,0,0,1,0,0,0,1,Eg = 1.57830 - 0.35711*Sn + 0.29486*Br + 0.34454*Br² + 3.58167*BrCl
320,285,5,"Sn, Br, Br², SnBr, BrCl",No,0.17949936676112677,0.02980980151633474,0.1814005348299608,0.1795445168885331,0.18811616534683046,0.13542154235955428,0.1758736565346889,0.21854095267602713,0.17878258402488206,0.18813140098587003,0.7740472920412864,0.5517176327859437,0.19999350656193968,1,1,0,0,1,0,1,0,1,Eg = 1.57361 - 0.33696*Sn + 0.33104*Br + 0.31454*Br² - 0.12230*SnBr + 3.58882*BrCl
321,149,4,"Sn, Br, SnBr, BrCl",No,0.1800679155033891,0.03142953235200369,0.18217570244554726,0.17953006784563472,0.18938520767955122,0.1330614119750636,0.17768847630191606,0.22067441371477983,0.18009494627903241,0.1920137954143471,0.764625269620225,0.5571049099534455,0.2035433120595666,1,1,0,0,0,0,1,0,1,Eg = 1.55029 - 0.31443*Sn + 0.60234*Br - 0.23308*SnBr + 3.53805*BrCl
322,52,3,"Sn, Br, BrCl",No,0.18046590841158758,0.030356112073479383,0.18242703861492676,0.1806110442484973,0.18912555380157892,0.13531472410494252,0.1772872518886497,0.21999096801426957,0.18064163150141932,0.1866985415389127,0.7774760185015094,0.5554257689701008,0.19941786292882702,1,1,0,0,0,0,0,0,1,Eg = 1.55545 - 0.35198*Sn + 0.58086*Br + 3.51304*BrCl
323,484,7,"Sn, Br, Sn², Br², SnBr, SnCl, BrCl",No,0.1805596625679747,0.03490912418478478,0.18321770673983193,0.20547008541120215,0.19382581112738792,0.12965123251042465,0.1604175782180777,0.21343360557278113,0.15843237753368483,0.17603616780231401,0.8021669791278067,0.5540906454326878,0.19079203225494096,1,1,0,1,1,0,1,1,1,Eg = 1.59790 - 1.16046*Sn + 0.27863*Br + 0.94879*Sn² + 0.37959*Br² - 0.31503*SnBr + 0.84357*SnCl + 3.20390*BrCl
324,67,3,"Sn, Br², BrCl",No,0.1809178049432612,0.02815360839804952,0.18259973236159577,0.1826794585422639,0.18892249034572553,0.13884858204683062,0.17692270149888636,0.2172157922825997,0.18053354825578186,0.18950545876850056,0.7707346512515444,0.5424135431885981,0.20023420591904817,1,0,0,0,1,0,0,0,1,Eg = 1.60623 - 0.36536*Sn + 0.65764*Br² + 3.71167*BrCl
325,411,6,"Sn, Br, Sn², SnBr, SnCl, BrCl",No,0.18119532530281918,0.034810992752023526,0.18382003744509484,0.20050230157928006,0.19655546354170356,0.12911807520538857,0.16368082694885625,0.21611995923886737,0.16056396124543248,0.1826556187533093,0.787009102361419,0.5585085994119977,0.19594954361713715,1,1,0,1,0,0,1,1,1,Eg = 1.56909 - 1.10379*Sn + 0.60656*Br + 0.91298*Sn² - 0.44535*SnBr + 0.86213*SnCl + 3.14224*BrCl
326,180,4,"Sn, Br², SnBr, BrCl",No,0.18157970598101042,0.02699158622162378,0.1831175167488572,0.18276272637959776,0.18888932374231085,0.1420705191765209,0.1768720970540678,0.2173038635525548,0.18051158856908914,0.18904873067552674,0.7718384267609153,0.5423831850135141,0.19961925981976092,1,0,0,0,1,0,1,0,1,Eg = 1.60670 - 0.37241*Sn + 0.65454*Br² + 0.04509*SnBr + 3.70316*BrCl
327,407,6,"Sn, Br, Sn², Br², SnCl, BrCl",No,0.18169999010752594,0.03389753471008408,0.1842004991699836,0.20958660696122397,0.19449626211512183,0.13349636267158266,0.15993690930957852,0.21098380948012269,0.15944859051903362,0.17475902087792367,0.8050271334158772,0.5529634300698905,0.18826322564359438,1,1,0,1,1,0,0,1,1,Eg = 1.60922 - 1.19203*Sn + 0.18799*Br + 0.92690*Sn² + 0.45419*Br² + 0.81019*SnCl + 3.19897*BrCl
328,55,3,"Sn, Cl, Cl²",No,0.1817857047558224,0.00864706366350407,0.181944753393599,0.17304890757598668,0.1745583328897917,0.1946339610631944,0.18280136751713552,0.18388595473300365,0.18070641523898984,0.2037067070407455,0.7350855621314845,0.140509004377178,0.2063346172152045,1,0,1,0,0,1,0,0,0,Eg = 1.66386 - 0.42505*Sn + 3.08716*Cl - 1.75353*Cl²
329,316,5,"Sn, Sn², Br², SnCl, BrCl",No,0.18190752681315364,0.03322914163164351,0.18430910898298278,0.20980221520001285,0.19400559852528815,0.1351891677643771,0.15990297993368327,0.21063767264240688,0.16017163043274507,0.17561298869264394,0.8031169904294075,0.5482881624144594,0.18857293128358135,1,0,0,1,1,0,0,1,1,Eg = 1.62761 - 1.22421*Sn + 0.95851*Sn² + 0.65350*Br² + 0.80431*SnCl + 3.27770*BrCl
330,162,4,"Sn, Cl, Cl², BrCl",No,0.18216583905207034,0.008239001485395277,0.18230987036265042,0.17548046977774487,0.17372547761418614,0.19443531951607507,0.1828970119638995,0.18429091638844616,0.17976146010397193,0.20397194504313332,0.7343952449383742,0.13921656074955477,0.20673441044572569,1,0,1,0,0,1,0,0,1,Eg = 1.66484 - 0.43606*Sn + 10.23373*Cl - 8.88692*Cl² - 7.24478*BrCl
331,435,6,"Sn, Sn², Br², SnBr, SnCl, BrCl",No,0.18218922633248352,0.033852890883872014,0.18467523026272395,0.21039530395492875,0.1935517668945805,0.13461234039271583,0.16008056172001373,0.21230615870017885,0.1598001638853632,0.1751623050666762,0.8041262334344966,0.5475359543472291,0.18944508961022238,1,0,0,1,1,0,1,1,1,Eg = 1.62623 - 1.21519*Sn + 0.97937*Sn² + 0.66558*Br² - 0.17695*SnBr + 0.82146*SnCl + 3.30179*BrCl
332,56,3,"Sn, Cl, SnBr",No,0.18224890094037555,0.008933262604571406,0.18240312742386286,0.1729789013326675,0.17410511299553805,0.18884540382694265,0.1933556953477944,0.18195939119893517,0.18123865195360062,0.18576786459082595,0.7796890165799575,0.281844607795723,0.1973300072477698,1,0,1,0,0,0,1,0,0,Eg = 1.67066 - 0.54087*Sn + 1.62637*Cl + 0.76838*SnBr
333,58,3,"Sn, Cl, BrCl",No,0.18231131768018577,0.008063602554670563,0.18245020559559674,0.17564918607102928,0.17446078653028152,0.19461884177146305,0.18312627599553655,0.18370149803261834,0.1812148518838054,0.20360922743855803,0.7353390400427655,0.14009001199473767,0.2062903668941082,1,0,1,0,0,0,0,0,1,Eg = 1.66383 - 0.42242*Sn + 1.34266*Cl + 1.71204*BrCl
334,70,3,"Sn, Cl², BrCl",No,0.1828183254947755,0.007602636296372788,0.18294318483698813,0.1781246583020095,0.1745874872166023,0.1946823349932391,0.18311829440211327,0.1835788525599133,0.18168323315014936,0.20355733612887011,0.7354739244382638,0.14016508039194003,0.20621381083245918,1,0,0,0,0,1,0,0,1,Eg = 1.66373 - 0.42032*Sn + 1.33551*Cl² + 3.07226*BrCl
335,163,4,"Sn, Cl, SnBr, SnCl",No,0.18501655927508617,0.007335618703710322,0.1851187356570065,0.18602702609980384,0.17356581499231918,0.18810174076820413,0.19351787943602228,0.18387033507908143,0.18095045486994557,0.1852800625934404,0.7808445128698237,0.2762980273680484,0.19665221339102404,1,0,1,0,0,0,1,1,0,Eg = 1.66942 - 0.53468*Sn + 1.66215*Cl + 0.78653*SnBr - 0.21063*SnCl
336,280,5,"Sn, Br, Sn², SnCl, BrCl",No,0.18570375993410648,0.034043869647361585,0.1881728255341972,0.214296993799528,0.19852381489361257,0.13711338516423646,0.1641205567552697,0.21446404905788574,0.16273749758577707,0.17624724550079748,0.8016922678854395,0.5575182931107443,0.19078514466503643,1,1,0,1,0,0,0,1,1,Eg = 1.57779 - 1.13523*Sn + 0.56625*Br + 0.86847*Sn² + 0.81639*SnCl + 3.11602*BrCl
337,161,4,"Sn, Cl, Cl², SnCl",No,0.1863464121886759,0.006422326674145428,0.18644647738063377,0.19125578880988417,0.1789831396689859,0.19465612841539903,0.18293442609937266,0.18390257794973766,0.18070087739857704,0.2036959788810917,0.735113464693826,0.1409242685278551,0.20632141281975402,1,0,1,0,0,1,0,1,0,Eg = 1.66369 - 0.42382*Sn + 3.08985*Cl - 1.75071*Cl² - 0.02902*SnCl
338,307,5,"Sn, Cl, Cl², SnBr, SnCl",No,0.18643045457128188,0.013625422714934499,0.18685542889898682,0.20898648380701246,0.17520447607946096,0.1886325107872121,0.18205223669042064,0.17727656549230328,0.17595817110608158,0.17267056546334208,0.8096593299650541,0.1422686786641179,0.18282653673336619,1,0,1,0,0,1,1,1,0,Eg = 1.66509 - 0.51781*Sn + 2.85466*Cl - 1.46313*Cl² + 0.65161*SnBr - 0.13828*SnCl
339,309,5,"Sn, Cl, Cl², SnCl, BrCl",No,0.18654014592512103,0.007508865579004084,0.1866722240471309,0.19396753335986172,0.17691132021585576,0.19435716893261137,0.18310840009768717,0.1843563070195892,0.17972981440328928,0.2039255058212795,0.7345161740594817,0.13995783113567892,0.2066866778605936,1,0,1,0,0,1,0,1,1,Eg = 1.66446 - 0.43332*Sn + 10.37819*Cl - 9.01793*Cl² - 0.06958*SnCl - 7.38469*BrCl
340,431,6,"Sn, Cl, Cl², SnBr, SnCl, BrCl",No,0.1865881761537271,0.014056979518982172,0.187037856734104,0.2100422858460851,0.17471214260893628,0.18821026222170906,0.1821682273928332,0.17780796269907184,0.17583699586835183,0.17329438681661377,0.8082815263721825,0.1430447983991929,0.18351922406624754,1,0,1,0,0,1,1,1,1,Eg = 1.66530 - 0.51654*Sn + 5.53617*Cl - 4.13955*Cl² + 0.61865*SnBr - 0.14761*SnCl - 2.70490*BrCl
341,310,5,"Sn, Cl, SnBr, SnCl, BrCl",No,0.18680526196298755,0.014057780535627451,0.1872564694402325,0.21013843794410916,0.17557231631845405,0.18897788166081952,0.1822467435314105,0.17709093036014456,0.17612467680195334,0.17241545060065272,0.810221358146691,0.14266834165389375,0.18255029173868667,1,0,1,0,0,0,1,1,1,Eg = 1.66507 - 0.51883*Sn + 1.39424*Cl + 0.67198*SnBr - 0.13474*SnCl + 1.44900*BrCl
342,165,4,"Sn, Cl, SnCl, BrCl",No,0.18699660141375216,0.007040254636027426,0.18711640237396665,0.19424684022874555,0.17909910554716843,0.19465430435220804,0.1832560622327711,0.18372669470786765,0.1812116663253408,0.20360101565648805,0.7353603877422425,0.1403880372398432,0.20628087935415923,1,0,1,0,0,0,0,1,1,Eg = 1.66371 - 0.42149*Sn + 1.34690*Cl - 0.02206*SnCl + 1.70954*BrCl
343,325,5,"Sn, Cl², SnBr, SnCl, BrCl",No,0.18716956807377033,0.014546045607318134,0.1876516961257755,0.2113738079446964,0.17601968480254815,0.18939439084754592,0.18222331730102936,0.1768366394730319,0.176350279862831,0.1721896502223843,0.8107181121068066,0.14227273131196783,0.18225948013145474,1,0,0,0,0,1,1,1,1,Eg = 1.66503 - 0.51961*Sn + 1.38976*Cl² + 0.68932*SnBr - 0.12767*SnCl + 2.85093*BrCl
344,184,4,"Sn, Cl², SnCl, BrCl",No,0.18759602548115634,0.00765444105592752,0.18773740928333568,0.19679227680783382,0.17964052589801724,0.1947507075173733,0.18321158657940437,0.1835850306031529,0.18168264298764444,0.20355352091246376,0.7354838402171275,0.14028499457338803,0.2062091958197274,1,0,0,0,0,1,0,1,1,Eg = 1.66368 - 0.41992*Sn + 1.33732*Cl² - 0.00950*SnCl + 3.07304*BrCl
345,350,5,"Br, Sn², Br², SnBr, BrCl",No,0.18882405813366315,0.02902721428186776,0.19052760734670188,0.18431629321850093,0.19786998145122625,0.14645969899466113,0.1882690005726281,0.22720531643129932,0.1880858587699828,0.2080792757814795,0.7235907156312853,0.5632313863572602,0.21650711285502355,0,1,0,1,1,0,1,0,1,Eg = 1.53927 + 0.47901*Br - 0.23487*Sn² + 0.19196*Br² - 0.43536*SnBr + 3.60989*BrCl
346,11,2,"Sn, Cl",No,0.1888950755246057,0.00922735186749291,0.1890608831774868,0.18450645017537876,0.17575573514324203,0.19873102889465147,0.19608355728876697,0.18939860612098922,0.18796768761789653,0.21581797256372595,0.7026484627637748,0.27881508410812184,0.22076872222809651,1,0,1,0,0,0,0,0,0,Eg = 1.66928 - 0.42445*Sn + 1.64746*Cl
347,209,4,"Br, Sn², SnBr, BrCl",No,0.1889545700621557,0.029857017358044028,0.19075715202986587,0.18431311037814965,0.1983883928278418,0.1451184970467545,0.18883693875778615,0.22811591130024644,0.18856004792570047,0.21100875330626806,0.7157529838456562,0.5663826217995704,0.2187088323457768,0,1,0,1,0,0,1,0,1,Eg = 1.52577 + 0.64354*Br - 0.22213*Sn² - 0.49770*SnBr + 3.57689*BrCl
348,57,3,"Sn, Cl, SnCl",No,0.1894943971619142,0.009010237078925414,0.18965097814531232,0.18582248348209718,0.1760969545656156,0.1987168050257666,0.19623948120828055,0.19059626152781123,0.18791510970100667,0.21546301127999085,0.7036257815955493,0.27655187241168117,0.22042728438782994,1,0,1,0,0,0,0,1,0,Eg = 1.66873 - 0.42058*Sn + 1.66315*Cl - 0.09105*SnCl
349,405,6,"Sn, Br, Sn², Br², SnBr, SnCl",No,0.18956931135779723,0.05710401467963246,0.19618376472246365,0.10969787880009756,0.22417466750494963,0.15409261993907,0.20816680442983754,0.2517145861150313,0.19354324749527718,0.2788769357149288,0.5034989550437515,0.9186627381926791,0.301894716344602,1,1,0,1,1,0,1,1,0,Eg = 1.58587 - 1.21854*Sn + 0.52034*Br + 1.01093*Sn² + 0.24683*Br² - 0.29650*SnBr + 1.26511*SnCl
350,278,5,"Sn, Br, Sn², SnBr, SnCl",No,0.19012164724414582,0.0574887721280697,0.19680535596170312,0.11007708458669568,0.22505610589236105,0.1537272150490243,0.20912261808205437,0.25262521261059373,0.19428955813225504,0.276676950724216,0.5113015826375117,0.9061841167745094,0.2995607572233593,1,1,0,1,0,0,1,1,0,Eg = 1.56716 - 1.18071*Sn + 0.73196*Br + 0.98671*Sn² - 0.38205*SnBr + 1.27195*SnCl
351,170,4,"Sn, Sn², Cl², SnBr",No,0.19015198997547356,0.012078123893650197,0.19043450962721095,0.18330858921672816,0.1807598727337502,0.19439949435016918,0.20953597024194584,0.18275602333477436,0.18926067853999803,0.2249691097218997,0.6768971784081224,0.5627058955444739,0.23569500920597772,1,0,0,1,0,1,1,0,0,Eg = 1.69868 - 1.39974*Sn + 1.00189*Sn² + 1.68089*Cl² + 0.77501*SnBr
352,317,5,"Sn, Sn², Cl², SnBr, SnCl",No,0.19025360976445943,0.012106401178224004,0.1905321092263748,0.182672067382399,0.17961621777946446,0.1936663704625911,0.20978862925367842,0.1855247639441643,0.18884353482589847,0.22455224222400322,0.6780934873038074,0.5571073362344462,0.23488267675024324,1,0,0,1,0,1,1,1,0,Eg = 1.69781 - 1.41501*Sn + 1.02864*Sn² + 1.73221*Cl² + 0.79788*SnBr - 0.26225*SnCl
353,204,4,"Br, Sn², Br², BrCl",No,0.1905800150267855,0.026299059773807254,0.19196132881379332,0.18728069714663256,0.19843844475507538,0.15254715836072125,0.1887807365215608,0.22585303834993756,0.1897581703540347,0.2004757561423095,0.743422427641613,0.559663254817653,0.2103786064210482,0,1,0,1,1,0,0,0,1,Eg = 1.55308 + 0.36025*Br - 0.31482*Sn² + 0.28921*Br² + 3.59461*BrCl
354,286,5,"Sn, Br, Br², SnCl, BrCl",No,0.1912553986554952,0.03118025254368224,0.19325709743581174,0.20997161840794604,0.20663114143773065,0.14524090628231492,0.17361883126341163,0.22081449588607285,0.17087565025096846,0.18738106871309917,0.77584605096283,0.5590936904605687,0.20140414893880404,1,1,0,0,1,0,0,1,1,Eg = 1.58215 - 0.40110*Sn + 0.29272*Br + 0.35221*Br² + 1.01035*SnCl + 3.26594*BrCl
355,290,5,"Sn, Br, SnBr, SnCl, BrCl",No,0.19130074974847586,0.03260395996053151,0.19347889894976453,0.2061105230064597,0.2080195438246975,0.14216338739034376,0.17577707550676275,0.22443321901411564,0.17160829185340615,0.19718315921653196,0.751781233978061,0.563798834059677,0.20940095483489476,1,1,0,0,0,0,1,1,1,Eg = 1.55157 - 0.34394*Sn + 0.61583*Br - 0.33200*SnBr + 1.04661*SnCl + 3.22003*BrCl
356,84,3,"Br, Sn², BrCl",No,0.1913929369827317,0.02724848286054895,0.19287135763614832,0.18827502614665262,0.19951698967551473,0.15170886876202694,0.18978337629517184,0.22768042403429228,0.19090638189225126,0.19991426640337692,0.7448576528110704,0.5635274153133654,0.21095237581865015,0,1,0,1,0,0,0,0,1,Eg = 1.53436 + 0.59989*Br - 0.31271*Sn² + 3.53745*BrCl
