model_id,id,Sn,Br,Cl,Cs,Bg,prediction,shap_base_value,shap_term__Sn,shap_term__Br,shap_term__Cl,shap_term__Cs,shap_term__Sn^2,shap_term__Br^2,shap_term__Cl^2,shap_term__Sn*Br,shap_term__Sn*Cl,shap_term__Cs*Sn,shap_reconstruction_error
raw_structure_s7,28,0.0,0.6,0.0,0.0,1.92,1.9058948557943116,1.6512277992277997,0.15375879898742173,0.15587453619149322,-0.03870813031303247,-0.01121574546895648,-0.09664328346012875,0.08319308207831741,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,29,0.0,0.02,0.0,0.02,1.6,1.562119090873565,1.6512277992277997,0.15375879898742173,-0.07284244582785783,-0.03870813031303247,-0.00932277414397751,-0.09664328346012875,-0.03375867214805733,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,30,0.0,0.667,0.0,0.0,1.974,1.9599238349311487,1.6512277992277997,0.15375879898742173,0.18229529101097,-0.03870813031303247,-0.01121574546895648,-0.09664328346012875,0.11080130639567763,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,31,0.0,0.1,0.0,0.0,1.65,1.5948954720200348,1.6512277992277997,0.15375879898742173,-0.04129527589415423,-0.03870813031303247,-0.01121574546895648,-0.09664328346012875,-0.030636489610312057,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,32,0.0,0.59,0.0,0.0,1.96,1.8980812541151852,1.6512277992277997,0.15375879898742173,0.15193113994978025,-0.03870813031303247,-0.01121574546895648,-0.09664328346012875,0.079322876640904,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,33,0.6,0.0,0.0,0.0,1.25,1.2312153088322872,1.6512277992277997,-0.5015028865369259,-0.08072923831128372,-0.03870813031303247,-0.01121574546895648,0.23762447477041884,-0.03388876308713005,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,34,0.0,0.14,0.0,0.08,1.61,1.6213631248245477,1.6512277992277997,0.15375879898742173,-0.025521690927302425,-0.03870813031303247,-0.0036438601690405997,-0.09664328346012875,-0.02751430707256679,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,35,0.0,0.0,0.0,0.2,1.634,1.571138949375877,1.6512277992277997,0.15375879898742173,-0.08072923831128372,-0.03870813031303247,0.007713967780833221,-0.09664328346012875,-0.03388876308713005,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,36,0.0,0.033,0.0,0.1,1.55,1.5750414729302604,1.6512277992277997,0.15375879898742173,-0.06771603071363098,-0.03870813031303247,-0.0017508888440616293,-0.09664328346012875,-0.033534590505504565,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,37,0.0,0.2,0.0,0.0,1.57,1.6440862548676183,1.6512277992277997,0.15375879898742173,-0.0018613134770247319,-0.03870813031303247,-0.01121574546895648,-0.09664328346012875,-0.020879669179858104,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
